customerKey,customerSortKey,address,city,zipCode,customerType,leaseTerms,moveInDate,moveOutDate
873,LEASE#ey-4549,990 Monica Lane,Boston,2114,Resident,2,5/9/2020,5/9/2022
874,LEASE#vi-8503,8 Garrison Road,North Hollywood,91606,Resident,2,6/30/2015,6/30/2017
875,LEASE#si-8179,25 Alpine Park,Orange,92668,Resident,3,4/26/2014,4/26/2017
876,LEASE#ic-4693,059 Oneill Hill,Decatur,30033,Resident,3,8/13/2014,8/13/2017
877,LEASE#mx-9328,1 Reinke Trail,Sacramento,94237,Resident,3,5/20/2020,5/20/2023
878,LEASE#wk-8484,06770 West Park,Cambridge,2142,Resident,2,5/18/2018,5/18/2020
879,LEASE#cl-8387,362 Straubel Plaza,San Jose,95133,Resident,1,2/16/2016,2/16/2017
880,LEASE#za-7675,25 Luster Center,Sacramento,94286,Resident,3,9/17/2014,9/17/2017
881,LEASE#in-3587,44007 Westerfield Park,Atlanta,30392,Resident,3,11/24/2019,11/24/2022
882,LEASE#ln-0143,339 Susan Hill,Riverside,92513,Resident,3,12/4/2014,12/4/2017
883,LEASE#om-3776,59483 Lakewood Gardens Hill,Fresno,93721,Resident,2,2/28/2012,2/28/2014
884,LEASE#er-1833,00328 Toban Junction,Sacramento,95852,Resident,3,12/7/2018,12/7/2021
885,LEASE#in-8641,03 Banding Court,Pasadena,91117,Resident,1,2/17/2016,2/17/2017
886,LEASE#bm-4068,6 Little Fleur Hill,Duluth,30096,Resident,3,4/24/2019,4/24/2022
887,LEASE#xo-3949,18858 Clarendon Junction,Alpharetta,30022,Resident,1,7/10/2016,7/10/2017
888,LEASE#tn-4410,7377 Vahlen Parkway,Sacramento,94263,Resident,1,12/19/2012,12/19/2013
889,LEASE#hs-4610,04092 Morningstar Circle,Atlanta,30311,Resident,3,6/1/2016,6/1/2019
890,LEASE#zg-0403,798 Northfield Court,Boston,2203,Resident,1,12/26/2010,12/26/2011
891,LEASE#yh-0065,8653 Alpine Point,Newton,2162,Resident,2,11/28/2017,11/28/2019
892,LEASE#ds-4232,7 Bartelt Road,Los Angeles,90010,Resident,2,4/7/2011,4/7/2013
893,LEASE#ix-9064,41816 Autumn Leaf Way,Chico,95973,Resident,2,4/19/2016,4/19/2018
894,LEASE#um-6134,9264 Mallard Street,Irvine,92612,Resident,3,5/31/2017,5/31/2020
895,LEASE#bm-5402,4972 Magdeline Pass,San Jose,95113,Resident,2,12/13/2020,12/13/2022
896,LEASE#tq-0892,4 Grim Hill,Los Angeles,90050,Resident,3,3/16/2018,3/16/2021
897,LEASE#zk-1392,00 Colorado Parkway,Mountain View,94042,Resident,1,1/4/2017,1/4/2018
898,LEASE#cr-2223,970 Village Green Park,Fresno,93709,Resident,1,6/17/2018,6/17/2019
899,LEASE#wi-3642,20226 Carioca Crossing,Atlanta,30386,Resident,3,4/22/2012,4/22/2015
900,LEASE#xy-6000,722 Orin Center,Atlanta,30356,Resident,2,2/15/2021,2/15/2023
901,LEASE#we-1070,31 Shopko Street,Sacramento,95828,Resident,2,2/3/2010,2/3/2012
902,LEASE#vc-0639,4 Stoughton Center,Modesto,95354,Resident,1,9/8/2016,9/8/2017
903,LEASE#oc-9424,82433 Hoepker Junction,Burbank,91520,Resident,3,4/11/2017,4/11/2020
904,LEASE#cj-9482,041 Scofield Way,San Diego,92165,Resident,2,7/30/2015,7/30/2017
905,LEASE#ak-2484,0 Heath Trail,Fresno,93721,Resident,1,11/23/2017,11/23/2018
906,LEASE#ny-3971,1 Shasta Drive,Brockton,2405,Resident,2,2/28/2019,2/28/2021
907,LEASE#sy-1045,09762 Crescent Oaks Drive,San Jose,95173,Resident,3,4/27/2014,4/27/2017
908,LEASE#ls-0876,77168 American Place,San Diego,92145,Resident,1,11/9/2020,11/9/2021
909,LEASE#yz-2449,94 Mitchell Pass,San Rafael,94913,Resident,2,4/1/2011,4/1/2013
910,LEASE#ev-1148,932 Holmberg Drive,Pasadena,91186,Resident,1,4/26/2011,4/26/2012
911,LEASE#pz-1175,641 Spaight Circle,Atlanta,30351,Resident,3,6/21/2021,6/21/2024
912,LEASE#du-2875,81 Forest Run Pass,Los Angeles,90076,Resident,2,1/13/2021,1/13/2023
913,LEASE#gv-8094,4592 Dawn Court,Columbus,31914,Resident,3,5/12/2017,5/12/2020
914,LEASE#wa-2943,4 Porter Street,Chico,95973,Resident,1,10/6/2016,10/6/2017
915,LEASE#xg-2092,3099 Esch Street,Corona,92883,Resident,3,4/20/2020,4/20/2023
916,LEASE#vu-6726,4 Rutledge Pass,Fresno,93786,Resident,3,6/16/2017,6/16/2020
917,LEASE#qu-3653,3137 Fallview Parkway,Pasadena,91125,Resident,1,11/9/2015,11/9/2016
918,LEASE#yr-5768,0365 Cascade Place,Los Angeles,90010,Resident,3,11/11/2011,11/11/2014
919,LEASE#nk-6255,0 Stone Corner Alley,San Francisco,94137,Resident,2,7/2/2015,7/2/2017
920,LEASE#mu-7344,82158 Oneill Road,Atlanta,31106,Resident,1,7/21/2016,7/21/2017
921,LEASE#df-6330,96 6th Center,Garden Grove,92645,Resident,2,11/30/2016,11/30/2018
922,LEASE#dp-0202,48322 Donald Circle,Cambridge,2142,Resident,2,12/26/2017,12/26/2019
923,LEASE#bh-1723,69 Charing Cross Junction,Atlanta,30343,Resident,3,2/4/2013,2/4/2016
924,LEASE#je-5528,31 Mockingbird Point,Santa Barbara,93111,Resident,1,3/24/2017,3/24/2018
925,LEASE#aa-1886,23 Monterey Road,Los Angeles,90076,Resident,3,7/27/2020,7/27/2023
926,LEASE#zr-6246,8 Truax Park,Fullerton,92835,Resident,2,6/13/2014,6/13/2016
927,LEASE#pj-0794,21396 Thompson Alley,Stockton,95210,Resident,3,11/23/2015,11/23/2018
928,LEASE#og-5838,5 Trailsway Plaza,Woburn,1813,Resident,1,11/2/2013,11/2/2014
929,LEASE#gt-9736,83214 Steensland Drive,Fullerton,92640,Resident,3,8/27/2020,8/27/2023
930,LEASE#gg-0762,36883 Northridge Crossing,Fresno,93786,Resident,2,12/24/2013,12/24/2015
931,LEASE#el-7208,991 Valley Edge Trail,Watertown,2472,Resident,3,7/10/2019,7/10/2022
932,LEASE#mo-2849,21 Eastlawn Junction,Alpharetta,30022,Resident,1,6/25/2013,6/25/2014
933,LEASE#so-4527,0 Manufacturers Parkway,Atlanta,30343,Resident,3,1/31/2015,1/31/2018
934,LEASE#hg-9080,423 Jackson Crossing,Van Nuys,91411,Resident,3,3/7/2020,3/7/2023
935,LEASE#mi-8277,0 Corben Junction,Whittier,90610,Resident,1,12/27/2010,12/27/2011
936,LEASE#yw-8612,3322 Messerschmidt Plaza,San Luis Obispo,93407,Resident,3,12/25/2014,12/25/2017
937,LEASE#ln-2268,34 Maple Wood Drive,Sacramento,95833,Resident,2,11/9/2016,11/9/2018
938,LEASE#cc-6783,6284 Columbus Place,San Jose,95108,Resident,3,10/20/2010,10/20/2013
939,LEASE#eo-4970,63989 Shelley Center,Oakland,94660,Resident,3,1/29/2011,1/29/2014
940,LEASE#bi-2704,345 Merchant Place,Athens,30605,Resident,1,9/23/2019,9/23/2020
941,LEASE#ye-5756,028 Alpine Terrace,Pasadena,91131,Resident,3,4/22/2019,4/22/2022
942,LEASE#sf-3777,503 Washington Center,Santa Monica,90405,Resident,3,11/30/2018,11/30/2021
943,LEASE#pg-1594,7464 Pierstorff Court,San Francisco,94154,Resident,3,10/26/2017,10/26/2020
944,LEASE#il-8931,94 Blackbird Pass,San Bernardino,92415,Resident,1,4/6/2015,4/6/2016
945,LEASE#ux-6130,2 Portage Place,Waltham,2453,Resident,1,9/3/2015,9/3/2016
946,LEASE#db-6261,3 Starling Parkway,Augusta,30919,Resident,3,8/5/2018,8/5/2021
947,LEASE#tl-3151,05 Mendota Plaza,San Diego,92110,Resident,1,11/19/2015,11/19/2016
948,LEASE#go-9215,807 Sheridan Point,Oakland,94611,Resident,1,1/24/2016,1/24/2017
949,LEASE#zr-4036,6 Bashford Place,Boston,2114,Resident,3,4/13/2018,4/13/2021
950,LEASE#dc-7639,07 Loomis Junction,Pasadena,91199,Resident,1,9/24/2013,9/24/2014
951,LEASE#tt-4987,493 Buhler Street,Newport Beach,92662,Resident,1,7/17/2016,7/17/2017
952,LEASE#sx-7529,81 Bluestem Junction,Boston,2203,Resident,3,11/8/2016,11/8/2019
953,LEASE#dz-8951,3 Spohn Street,Santa Ana,92725,Resident,3,4/11/2020,4/11/2023
954,LEASE#fv-0509,27 Nevada Court,San Luis Obispo,93407,Resident,3,12/19/2015,12/19/2018
955,LEASE#dq-9111,2 Fuller Place,Fresno,93778,Resident,3,10/26/2020,10/26/2023
956,LEASE#fa-5554,9348 Utah Place,San Diego,92160,Resident,3,8/30/2020,8/30/2023
957,LEASE#hz-2617,928 Dennis Terrace,Los Angeles,90060,Resident,2,9/3/2012,9/3/2014
958,LEASE#py-4293,1314 Sloan Point,Boston,2124,Resident,1,6/27/2014,6/27/2015
959,LEASE#sn-8143,6068 Kensington Center,Atlanta,31136,Resident,3,2/20/2019,2/20/2022
960,LEASE#th-3813,7832 Fieldstone Place,San Francisco,94159,Resident,2,2/26/2010,2/26/2012
961,LEASE#sx-7382,89 Mallard Place,Boston,2216,Resident,3,10/5/2019,10/5/2022
962,LEASE#np-0166,654 Lakewood Gardens Court,San Rafael,94913,Resident,1,10/26/2020,10/26/2021
963,LEASE#xr-6377,1777 Calypso Road,Gainesville,30506,Resident,1,5/5/2017,5/5/2018
964,LEASE#ta-6940,55282 Debra Point,Los Angeles,90101,Resident,3,11/3/2011,11/3/2014
965,LEASE#sp-3827,533 School Court,Pasadena,91125,Resident,2,7/23/2018,7/23/2020
966,LEASE#xg-5265,37196 Sunfield Way,Sacramento,94250,Resident,3,5/13/2013,5/13/2016
967,LEASE#ms-9926,0 Declaration Parkway,Sacramento,94286,Resident,2,11/15/2019,11/15/2021
968,LEASE#ug-3678,7224 Shelley Pass,Worcester,1654,Resident,1,12/8/2013,12/8/2014
969,LEASE#su-5999,3 Grover Center,Columbus,31904,Resident,2,4/16/2013,4/16/2015
970,LEASE#xg-6066,7 Sycamore Road,Cumming,30130,Resident,2,4/30/2014,4/30/2016
971,LEASE#ni-9673,5843 Bunker Hill Alley,New Bedford,2745,Resident,1,2/9/2010,2/9/2011
972,LEASE#xy-6272,5 Hoard Way,San Bernardino,92424,Resident,1,8/9/2010,8/9/2011
973,LEASE#ag-8992,715 Logan Crossing,Glendale,91210,Resident,2,12/31/2013,12/31/2015
974,LEASE#mo-7367,205 Lunder Court,Newport Beach,92662,Resident,2,10/15/2017,10/15/2019
975,LEASE#ej-2742,6144 Vernon Lane,Visalia,93291,Resident,1,11/27/2019,11/27/2020
976,LEASE#vq-0396,68363 Paget Center,Irvine,92619,Resident,1,9/18/2010,9/18/2011
977,LEASE#mp-8634,51515 Nova Trail,Duluth,30096,Resident,1,8/29/2010,8/29/2011
978,LEASE#xx-3231,0 6th Park,Irvine,92710,Resident,1,8/24/2018,8/24/2019
979,LEASE#wk-8214,7318 Ramsey Lane,Atlanta,30343,Resident,2,9/24/2013,9/24/2015
980,LEASE#qj-4567,67 Hoepker Junction,San Diego,92145,Resident,2,5/10/2014,5/10/2016
981,LEASE#au-1551,18832 Kensington Point,Sacramento,94257,Resident,3,5/29/2021,5/29/2024
982,LEASE#pz-7589,1264 Fordem Court,San Jose,95160,Resident,3,9/23/2016,9/23/2019
983,LEASE#ag-5584,0316 Hagan Crossing,San Jose,95150,Resident,3,3/9/2010,3/9/2013
984,LEASE#nb-7875,00 Delladonna Park,San Jose,95160,Resident,2,5/29/2019,5/29/2021
985,LEASE#ar-0959,796 Ronald Regan Terrace,Berkeley,94705,Resident,1,11/27/2015,11/27/2016
986,LEASE#ck-4514,298 Bunting Circle,Orange,92862,Resident,1,12/10/2017,12/10/2018
987,LEASE#lf-7275,7 Derek Terrace,San Jose,95123,Resident,2,11/12/2012,11/12/2014
988,LEASE#jy-4540,0808 Thompson Drive,Anaheim,92812,Resident,2,7/23/2012,7/23/2014
989,LEASE#lp-0695,71100 Farmco Alley,Macon,31210,Resident,3,5/17/2017,5/17/2020
990,LEASE#xl-1760,1 Johnson Place,Fresno,93778,Resident,3,10/10/2011,10/10/2014
991,LEASE#sc-4821,799 Schurz Park,Richmond,94807,Resident,1,6/19/2016,6/19/2017
992,LEASE#wo-4409,24592 Swallow Center,Boston,2124,Resident,2,11/1/2016,11/1/2018
993,LEASE#it-3412,79169 Porter Street,San Jose,95150,Resident,2,2/4/2019,2/4/2021
994,LEASE#mg-4715,700 Scofield Center,Los Angeles,90087,Resident,2,8/27/2019,8/27/2021
995,LEASE#dd-2869,21 Rigney Park,San Mateo,94405,Resident,1,8/21/2011,8/21/2012
996,LEASE#tz-4284,237 Lillian Alley,Oakland,94611,Resident,2,7/12/2015,7/12/2017
997,LEASE#sy-5544,364 David Trail,Oakland,94660,Resident,2,4/17/2020,4/17/2022
998,LEASE#va-2029,60161 Jenna Point,Sacramento,95852,Resident,1,5/1/2021,5/1/2022
999,LEASE#nu-0235,13969 Nelson Center,Escondido,92030,Resident,3,10/22/2016,10/22/2019
1000,LEASE#yr-2600,598 Glendale Circle,Carlsbad,92013,Resident,1,1/4/2015,1/4/2016
